RecordedDate,ResponseId,Duration,age,age_group,region,region_group,locality,gender,education,education_grouped,nationality,trust_president_Q7_1,trust_gov_Q7_2,putin_approve_Q8,president_candidate_Q9,street_action_Q10,law_Q11,protest_authorization_Q12_1,protest_arrest_participants_Q12_2,protest_arrest_organizers_Q12_3,media_foreign_websites_Q13_1,media_surveilliance_Q13_2,media_foreign_agents_Q13_3,navalny_Q14,citizen_proud_Q15,protest_participate_authorized_Q16_1,protest_participate_unauthorized_Q16_2,follow_politics_Q17,information_source_Q18,tv_channels_Q19,tv_channels_grouped_Q19,trust_regional_federal_Q20,list_experiment_control_Q21_v1,list_experiment_treatment_Q21_v2,group_experiment_v1_admin,group_experiment_v1_protesters,group_experiment_v1_police,group_experiment_v2_admin,group_experiment_v2_protesters,group_experiment_v2_police,group_experiment_v3_admin,group_experiment_v3_protesters,group_experiment_v3_police,group_experiment_v4_admin,group_experiment_v4_protesters,group_experiment_v4_police,group_experiment_v5_admin,group_experiment_v5_protesters,group_experiment_v5_police,group_experiment_v6_admin,group_experiment_v6_protesters,group_experiment_v6_police,group_experiment_v7_admin,group_experiment_v7_protesters,group_experiment_v7_police,group_experiment_v8_admin,group_experiment_v8_protesters,group_experiment_v8_police,protest_attitude_Q23,family_finance_today_Q24,russian_economy_Q25,personal_wealth_Q26,trust_others_Q27,type,list_exp_treatment,list_exp_response,weights,direct
2023-07-31T12:04:16Z,R_3flZChdQhh6Oi3b,596,30,2,Тюменская область,Other,В городе 500 тыс.-1 млн. жителей,2,Высшее образование (магистратура),1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,no_answer,Не одобряю,Скорее согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Очень редко,Интернет-ресурсы,"Россия 1/Россия 24 ,Первый канал ,СТС",Watches Channel 1,В равной степени региональным и федеральным,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю","Скорее, не одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,7,1,1,0.36844799993394833,1
2023-07-31T12:04:35Z,R_1gFlA94PfphBnIr,745,27,2,Ростовская область,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,"Отчасти доверяют, отчасти не доверяют","Отчасти доверяют, отчасти не доверяют",no_answer,Владимир Путин,no_answer,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Совершенно оправданно,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,no_answer,Совершенно согласны,no_answer,no_answer,Не слежу,Социальные сети и мессенджеры,"ТНТ ,СТС",Other,no_answer,NA,0,NA,NA,NA,NA,NA,NA,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Скорее не согласны,8,1,0,1.2668184180132978,0
2023-07-31T12:05:23Z,R_3k0KergLpv3s6gf,462,58,5,Москва,Moscow/St Petersburg,Москва,2,Высшее образование (магистратура),1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,no_answer,"5
влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,no_answer,"В чем-то согласны, в чем-то нет",no_answer,no_answer,Не слежу,Интернет-ресурсы,Ничего из перечисленного,Other,В равной степени региональным и федеральным,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю","Скорее, не одобряю","Скорее, не одобряю",NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,"Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее не согласны,19,0,2,1.3648235951536096,1
2023-07-31T12:06:29Z,R_DqxRIXrxORa7Vo5,609,28,2,Белгородская область,Other,В городе 250-500 тыс. жителей,2,Высшее образование (магистратура),1,Русские,Полностью доверяют,Скорее доверяют,Одобряю,Владимир Путин,3,"Подчиняться закону во всех случаях, без исключений",Скорее оправданно,Совершенно оправданно,Совершенно оправданно,Полностью не оправдано,Скорее оправданно,Скорее оправданно,Не одобряю,Совершенно согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),no_answer,Иногда,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,НТВ ,ТНТ",Other,Скорее федеральным,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Определенно, одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,"Стало значительно лучше, чем раньше",Скорее не согласны,7,0,0,0.36844799993394833,1
2023-07-31T12:07:26Z,R_3PGGLcVRw76FiGZ,608,36,3,Кировская область,Other,В городе 250-500 тыс. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,no_answer,no_answer,no_answer,Не стал бы участвовать в выборах,no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,Не слышали о таком,no_answer,no_answer,no_answer,no_answer,Очень редко,Телевидение,"РЕН ТВ ,ТНТ ,ТВ-3 ,СТС",Other,no_answer,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,no_answer,no_answer,no_answer,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",no_answer,Практически ничего не изменилось,Скорее согласны,12,1,2,2.0184189449619825,0
2023-07-31T12:10:09Z,R_12cgXNQlHvMTNNv,454,65,6,Кемеровская область,Other,В городе 500 тыс.-1 млн. жителей,2,"Научная степень (кандидат, доктор наук)",1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,4,"Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,no_answer,Не одобряю,Совершенно согласны,no_answer,no_answer,Не слежу,Телевидение,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,Пятый канал ,ТНТ ,ТВ-3 ,СТС",Watches Channel 1,no_answer,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного лучше, чем раньше",Скорее согласны,23,1,2,0.3440656268935484,1
2023-07-31T12:13:31Z,R_DuC0vewYKv6kunn,871,68,6,Рязанская область,Other,В городе 500 тыс.-1 млн. жителей,2,Высшее образование (магистратура),1,Русские,Скорее доверяют,"Отчасти доверяют, отчасти не доверяют",Одобряю,Владимир Путин,2,no_answer,Совершенно оправданно,no_answer,no_answer,no_answer,no_answer,Скорее оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,Первый канал ,НТВ ,ТНТ",Watches Channel 1,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Определенно, не одобряю",no_answer,NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,no_answer,"Стало немного хуже, чем раньше",Скорее не согласны,23,0,1,0.3440656268935484,1
2023-07-31T12:16:29Z,R_1Nyr3AYbacCfGZf,427,30,2,Нижегородская область,Other,В городе 500 тыс.-1 млн. жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,"Отчасти доверяют, отчасти не доверяют","Отчасти доверяют, отчасти не доверяют",Одобряю,Владимир Путин,4,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее не оправдано,Скорее не оправдано,Скорее оправданно,Скорее оправданно,Совершенно оправданно,Одобряю,Совершенно согласны,"Я считаю этот способ допустимым, и сам(а) участвовал (а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Очень редко,Телевидение,"Первый канал ,РЕН ТВ ,Пятый канал ,ТНТ ,ТВ-3 ,СТС",Watches Channel 1,В равной степени региональным и федеральным,1,NA,"Определенно, одобряю","Определенно, одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало значительно лучше, чем раньше",Скорее не согласны,7,0,1,0.36844799993394833,1
2023-07-31T12:16:33Z,R_211G5Mbfd7Y5xkW,1140,48,4,Ростовская область,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее не доверяют,Скорее не доверяют,Не одобряю,Опустили бы недействительный бюллетень / испортили или унесли бюллетень,no_answer,no_answer,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Полностью не оправдано,Полностью не оправдано,no_answer,Не одобряю,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Постоянно,Социальные сети и мессенджеры,Ничего из перечисленного,Other,Скорее региональным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",no_answer,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Совершенно не согласны,15,1,2,0.4430798568956379,0
2023-07-31T12:53:00Z,R_3fiOra1sxbUUlqN,521,67,6,Красноярский край,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,"Научная степень (кандидат, доктор наук)",1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,no_answer,3,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,no_answer,no_answer,Не одобряю,"В чем-то согласны, в чем-то нет","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Интернет-ресурсы,"Россия 1/Россия 24 ,РБК ,Первый канал ,РЕН ТВ ,НТВ ,Телеканал Звезда ,Пятый канал ,ОТР ,Russia Today ,Евроньюс ,ТВ Центр ",Watches Channel 1,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",no_answer,23,1,2,0.3440656268935484,1
2023-07-31T12:56:34Z,R_2aEMl2Q8UlQ6Pnn,590,70,6,Калужская область,Other,В городе 500 тыс.-1 млн. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее оправданно,Совершенно оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,no_answer,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,Первый канал ,ОТР ,ТВ Центр ",Watches Channel 1,Скорее федеральным,2,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,24,0,2,2.6779728482007203,1
2023-07-31T13:07:27Z,R_25uAhAY8WkC9lTm,671,65,6,Кемеровская область,Other,В городе 500 тыс.-1 млн. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,no_answer,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее оправданно,Скорее оправданно,no_answer,Не слышали о таком,no_answer,no_answer,Совершенно согласны,no_answer,no_answer,Не слежу,Телевидение,"Первый канал ,НТВ ,Пятый канал ,ТВ Центр  ,СТС",Watches Channel 1,Федеральным,NA,2,NA,NA,NA,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно лучше, чем раньше","Стало немного лучше, чем раньше",no_answer,24,1,2,2.6779728482007203,1
2023-07-31T13:11:19Z,R_1js5PLgEyYwWjhx,417,65,6,Тверская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,2,Высшее образование (магистратура),1,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Не одобряю,Скорее согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Узнаю новости от родственников и знакомых,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,Пятый канал ,ТВ Центр ",Watches Channel 1,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Определенно, одобряю","Определенно, не одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Практически ничего не изменилось,Скорее не согласны,23,1,2,0.3440656268935484,1
2023-07-31T13:20:53Z,R_9LlyzRjae7SRBYd,306,69,6,Краснодарский край,Other,В городе 250-500 тыс. жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,Совсем не доверяют,Совсем не доверяют,Не одобряю,Не стал бы участвовать в выборах,2,"Подчиняться закону во всех случаях, без исключений",Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Одобряю,"В чем-то согласны, в чем-то нет","Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Постоянно,Радио,Евроньюс,Other,no_answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Скорее, не одобряю","Определенно, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,23,0,1,0.3440656268935484,0
2023-07-31T13:53:41Z,R_1fj7cwwxUImAup6,501,67,6,Владимирская область,Other,В городе 250-500 тыс. жителей,2,Незаконченное высшее (не менее трех курсов вуза),2,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Скорее оправданно,Скорее оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Телевидение,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,Телеканал Звезда ,Пятый канал ,ОТР ,ТВ Центр  ,ТВ-3",Watches Channel 1,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Определенно, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше",Практически ничего не изменилось,Скорее не согласны,24,0,1,2.6779728482007203,1
2023-07-31T13:54:56Z,R_0rfrzSVzJA2vuj7,382,67,6,Санкт-Петербург,Moscow/St Petersburg,Санкт-Петербург,2,"Законченное среднее образование (школа, лицей, гимназия)",2,Русские,Скорее не доверяют,Скорее не доверяют,Одобряю,Владимир Путин,no_answer,no_answer,Скорее оправданно,Скорее оправданно,Скорее оправданно,Не слышали о таком,Не слышали о таком,Не слышали о таком,no_answer,Скорее согласны,no_answer,no_answer,Постоянно,Радио,"Россия 1/Россия 24 ,Первый канал ,Пятый канал",Watches Channel 1,В равной степени региональным и федеральным,NA,4,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",Скорее согласны,24,1,4,2.6779728482007203,1
2023-07-31T14:10:21Z,R_qJE51AOFL985Lyh,686,70,6,Воронежская область,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,no_answer,"1
не влияют на ситуацию в стране",no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,Не слышали от таком/не знаете такого,Скорее согласны,no_answer,no_answer,Не слежу,Телевидение,ТВ-3,Other,no_answer,NA,2,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,Практически ничего не изменилось,Практически ничего не изменилось,no_answer,24,1,2,2.6779728482007203,1
2023-07-31T14:19:29Z,R_TbcC4oDuJdiVCZH,1229,65,6,Москва,Moscow/St Petersburg,Москва,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,"Отчасти доверяют, отчасти не доверяют",Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",Скорее оправданно,no_answer,no_answer,Скорее не оправдано,Скорее не оправдано,Скорее оправданно,Не слышали от таком/не знаете такого,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Очень редко,Интернет-ресурсы,"Россия 1/Россия 24 ,Телеканал Звезда ,Пятый канал ,Russia Today",Other,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю","Скорее, не одобряю","Скорее, одобряю",no_answer,Денег хватает только на самое необходимое ,Практически ничего не изменилось,Практически ничего не изменилось,Скорее согласны,24,0,1,2.6779728482007203,1
2023-07-31T14:23:45Z,R_2t6dm6iOTJOpIkD,927,75,6,Волгоградская область,Other,В городе 500 тыс.-1 млн. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Скорее оправданно,Скорее оправданно,Скорее оправданно,no_answer,Не слышали о таком,no_answer,Не одобряю,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Телевидение,"Россия 1/Россия 24 ,НТВ ,Пятый канал ,ОТР ,ТВ Центр ",Other,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю",no_answer,NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,no_answer,"Стало немного хуже, чем раньше",Скорее согласны,24,1,2,2.6779728482007203,1
2023-07-31T14:55:39Z,R_1kGM6TYrKVKBq3P,570,74,6,Санкт-Петербург,Moscow/St Petersburg,Санкт-Петербург,2,Высшее образование (магистратура),1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,no_answer,Совершенно согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Очень редко,Телевидение,"Россия 1/Россия 24 ,ТВ-3 ,СТС",Other,no_answer,0,NA,NA,NA,NA,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,Денег хватает только на самое необходимое ,no_answer,no_answer,no_answer,23,0,0,0.3440656268935484,1
2023-07-31T14:59:37Z,R_21nBMOeie5BnBey,438,67,6,Тульская область,Other,В городе 500 тыс.-1 млн. жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Скорее оправданно,Скорее оправданно,Совершенно оправданно,no_answer,no_answer,Не слышали от таком/не знаете такого,Совершенно согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Телевидение,"Россия 1/Россия 24 ,Первый канал ,НТВ ,Пятый канал ,ТВ Центр ",Watches Channel 1,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Определенно, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно лучше, чем раньше",Практически ничего не изменилось,Скорее согласны,23,1,2,0.3440656268935484,1
2023-07-31T16:08:48Z,R_211DwfQB8FmNLsF,670,67,6,Ленинградская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,4,"Подчиняться закону во всех случаях, без исключений",no_answer,Скорее оправданно,Скорее оправданно,no_answer,no_answer,no_answer,no_answer,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",no_answer,Постоянно,Телевидение,"Первый канал ,НТВ ,Пятый канал ,ТВ Центр  ,СТС",Watches Channel 1,Скорее региональным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,no_answer,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности",Практически ничего не изменилось,"Стало немного хуже, чем раньше",Скорее не согласны,24,0,1,2.6779728482007203,1
2023-07-31T16:26:45Z,R_4T5wsafQ0GcItZD,431,66,6,Самарская область,Other,В городе 500 тыс.-1 млн. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Телевидение,"Россия 1/Россия 24 ,РБК ,Первый канал ,НТВ ,Пятый канал ,ОТР",Watches Channel 1,Скорее федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Определенно, одобряю","Скорее, одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного хуже, чем раньше",Скорее согласны,24,1,2,2.6779728482007203,1
2023-07-31T16:36:24Z,R_YQdhKEX7iWfaJa1,1315,66,6,Ленинградская область,Other,В городе 100-250 тыс. жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,Полностью доверяют,"Отчасти доверяют, отчасти не доверяют",Одобряю,Владимир Путин,3,"Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Скорее не оправдано,Скорее не оправдано,Полностью не оправдано,Скорее не оправдано,Скорее не оправдано,no_answer,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Не слежу,Телевидение,"Первый канал ,НТВ ,Пятый канал ,ТВ Центр  ,ТВ-3 ,СТС ,МИР",Watches Channel 1,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,"Стало немного хуже, чем раньше",Скорее согласны,23,0,1,0.3440656268935484,1
