event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS5459,12 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Rosbalt,National,"On 12 December 2020, about 30 people took part in a protest in St. Petersburg-Tsentralny in support of political activist and Kremlin's critic arrested for allegedly organizing unauthorized protests.",0,crowd size=about 30,1620775299,0,1_cultural,0.8618451126195631,True,cultural,1,0,2020-12-12,12
RUS4632,11 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khabarovsk,Amurskiy,,Elban,50.0832,136.4992,1,Meduza,National,"On 11 July 2020, an unspecified number of people took part in an unauthorized protest in Elban in support of the LDPR governor of Khabarovsk Krai who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,crowd size=no report,1618500234,0,5_political,0.996818577464061,True,political,1,0,2020-07-11,7
RUS4663,15 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Znak,National,"On 15 July 2020, several hundred people took part in an unauthorized protest in St. Petersburg-Tsentralny against the constitutional amendments passed earlier in July that could extend Vladimir Putin's presidential term limits to 2036. The activists were taking part in protests and soliciting signatures from passers-by calling for the roll-back of the amendments.",0,crowd size=several hundred,1620775302,0,4_legal,0.9967264682276122,True,legal,1,0,2020-07-15,7
RUS5479,26 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Ufa,,Ufa,54.7852,56.0456,1,MBK Media,National,"On 26 December 2020, Left Front members staged a series of one-person protests in Ufa in support of a fellow Left Front activist who was sentenced to a 10 day sentence for taking part in protests against constitutional changes in July.",0,crowd size=no report,1618493046,0,4_legal,0.5690199752464131,True,legal,0,0,2020-12-26,12
RUS4415,09 April 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazanskiy,,Zaokskoye,54.6913,39.7427,1,Ryazan Info; Rosbalt,Subnational-National,"On 9 April 2020, several dozen local residents took part in an unauthorized protest in the village of Zaokskoye during a visit by the region vice-governor, demanding the authorities lift the mandatory quarantine imposed on the village following a series of positive coronavirus cases among the locals. The protesters decried the lack of income and low food supplies. The police that were present at the scene persuaded the protesters to disperse.",0,crowd size=several dozen,1618502930,0,3_environmental,0.6828870586351194,True,environmental,1,0,2020-04-09,4
RUS4224,05 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,RFE/RL; Tayga.Info,Subnational-International,"On 5 March 2020, about 30 cheated housing interest holders took part in an authorized protest in Novosibirsk demanding the authorities assist them with securing the construction of their housing.",0,crowd size=about 30,1618503762,0,6_social,0.993604538032306,True,social,0,1,2020-03-05,3
RUS4857,15 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Kostroma,Kostroma,,Kostroma,57.7665,40.9269,1,KPRF,Other,"On 15 August 2020, about 100 KPRF members staged a protest in Kostroma against the introduction of 3-day voting and socio-economic policies of the government.",0,crowd size=about 100,1618499226,0,1_cultural,0.5418958620650124,True,cultural,0,0,2020-08-15,8
RUS4565,23 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Krasnodar,Krasnodar,,Krasnodar,45.0448,38.976,1,KPRF,Other,"On 23 June 2020, about two dozen KPRF activists took part in a protest in Krasnodar against the proposed set of constitutional amendments which could extend Vladimir Putin's presidential term past 2024.",0,crowd size=about two dozen,1618500761,0,4_legal,0.9947374353026311,True,legal,0,0,2020-06-23,6
RUS5477,13 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Sakhalin,Yuzhno-Sakhalinsk,,Yuzhno-Sakhalinsk,46.9541,142.736,1,Kommersant,National,"On 13 December 2020, between 350 and 1500 people took part in an authorized protest in Yuzhno-Sakhalinsk, voicing their distrust and disapproval of the regional government's handling of the construction project surrounding the new terminal of the local airport, threatening the survival of a local construction company, many employees of which took part in the protest.",0,crowd size=350-1500,1618493558,0,2_economic,0.5344037776333761,True,economic,0,1,2020-12-13,12
RUS4928,24 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Protesters (Belarus),6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Avtonom,National,"On 24 August 2020, an unspecified number of people, including Belarusian nationals, took part in a protest in front of the Belarusian embassy in Moscow-Central demanding free elections and resignation of Alexander Lukashenko.",0,crowd size=no report,1618498946,0,Other_1,0.9950147404580322,True,unclear,0,0,2020-08-24,8
RUS3924,11 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),RVS: All-Russian Parent Resistance,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,Krasnaya Vesna,National,"On 11 January 2020, at least 5 RVS members took part in a protest in Yekaterinburg against the passage of a new law that would re-criminalize domestic violence.",0,crowd size=at least 5,1649276886,0,4_legal,0.9927293895284875,True,legal,0,0,2020-01-11,1
RUS5090,27 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,KPRF,Other,"On 27 September 2020, at least 9 KPRF activists took part in a series of coordinated one-person protests in Yekaterinburg against the results of the September 13 regional elections, alleging widespread fraud perpetuated by the authorities.",0,crowd size=at least 9,1618497792,0,Other_1,0.9950147404580322,True,unclear,0,0,2020-09-27,9
RUS4341,17 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Omsk,Omsk,,Omsk,55.0,73.4,1,KPRF,Other,"On 17 March 2020, at least 5 KPRF activists took part in an authorized protest organized in Omsk against the government's socio-economic policies and the proposed set of constitutional amendments that could extend Vladimir Putin's presidential term beyond 2024.",0,crowd size=at least 5,1618503397,0,4_legal,0.9956897763857492,True,legal,0,1,2020-03-17,3
RUS4637,11 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ; FBK: Anti-Corruption Foundation,6,,,0,60,,643,Europe,Russia,Omsk,Omsk,,Omsk,55.0,73.4,1,Tayga.Info,National,"On 11 July 2020, at least 6 people, including Russia of the Future and Navalny HQ supporters, took part in a series of coordinated one-person protests in Omsk against the set of constitutional amendments that could extend Vladimir Putin presidential term past 2024.",0,crowd size=at least 6,1618500200,0,4_legal,0.8300977701264044,True,legal,0,0,2020-07-11,7
RUS4107,15 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Vladimir,Kirzhachskiy,,Filippovskoye,56.0965,38.6068,1,KPRF; Moskovskij Komsomolets; Zebra-TV; Tomiks 33; 7x7,Other-Subnational,"On 15 February 2020, up to 1000 people took part in an authorized protest organized by the KPRF in Filippovskoye against the waste removal system reform and the plans to store waste from Moscow in the region.",0,crowd size=up to 1000,1649276872,0,3_environmental,0.9951369900818288,True,environmental,0,1,2020-02-15,2
RUS9377,21 January 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazan,,Ryazan,54.6269,39.6916,1,Moskovskij Komsomolets,National,"On 21 January 2023, over 100 residents staged a picket in Ryazan, protesting against the construction of multi-story buildings in the city, which they argue will overburden the system of public transport and schools.",0,crowd size=over 100,1675191965,0,3_environmental,0.9944930404710702,True,environmental,0,0,2023-01-21,1
RUS9746,17 April 2023,2023,2,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kumtorkalinskiy,,Novaya Urada,43.0805,47.1376,1,Caucasian Knot,National,"Around 17 April 2023 (as reported), people protested in Novaya Urada against the construction of a landfill close to the village, due to environmental concerns.",0,crowd size=no report,1682436934,0,3_environmental,0.9936525205005716,True,environmental,0,0,2023-04-17,4
RUS9648,25 March 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; CP: A Just Russia,6,,,0,60,,643,Europe,Russia,Vladimir,Sobinskiy,,Lakinsk,56.0171,39.9666,1,Chesnok.media; EcoProtest,Subnational-National,"On 25 March 2023, around 100 people protested in Lakinsk against the planned cutting of 85 hectares of forest in the region to expand the landfill 'Charter'. The protest was co-organized by KPRF and A Just Russia.",0,crowd size=around 100,1680620638,0,3_environmental,0.9948350091203714,True,environmental,0,0,2023-03-25,3
RUS10346,12 June 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kemerovo,Kemerovskiy,,Kemerovo,55.3333,86.0833,1,Activatica; RFE/RL,Other-International,"On 12 June 2023, people protested in Kemerovo, demanding the authorities install plumbing in their homes.",0,crowd size=no report,1687280461,0,3_environmental,0.9897361108295968,True,environmental,0,0,2023-06-12,6
RUS12325,13 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Khakassia,Chernogorsk,,Chernogorsk,53.8238,91.319,1,Activatica,Other,"On 13 October 2023, people protested in Chernogorsk (Republic of Khakassia) demanding that the local authorities relocate them to new buildings from their current apartment buildings that are on the brink of collapse. They have set up a tent city in front of their decrepit buildings.",0,crowd size=no report,1698180621,0,3_environmental,0.9962370345466028,True,environmental,0,0,2023-10-13,10
RUS10715,16 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Tatarstan,Kazan,,Kazan,55.7887,49.1221,1,Activatica,Other,"On 16 July 2023, around 25 animal rights activists staged pickets in Kazan against the law authorizing the euthanasia of stray animals.",0,crowd size=around 25,1690294195,0,4_legal,0.9927293895284875,True,legal,0,0,2023-07-16,7
RUS10779,23 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Buryatia,Ulan-Ude,,Ulan-Ude,51.8272,107.6063,1,Activatica; RFE/RL,Other-International,"On 23 July 2023, residents protested in Ulan-Ude against the construction of a penitentiary center in their neighborhood.",0,crowd size=no report,1690907553,0,3_environmental,0.7067477070406549,True,environmental,0,0,2023-07-23,7
RUS9484,12 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party,6,,,0,60,,643,Europe,Russia,Republic of Tatarstan,Kazan,,Kazan,55.7887,49.1221,1,News.ru,National,"On 12 February 2023, people protested in Kazan against censorship. Members of Yabloko also participated in the mass picket.",0,crowd size=no report,1677001537,0,2_economic,0.9915896942890834,True,economic,0,0,2023-02-12,2
RUS12335,20 October 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Dagestan,Khasavyurt,,Khasavyurt,43.2509,46.5877,1,Activatica; Caucasian Knot,Other-National,"On 20 October 2023, several tens of people protested in Khasavyurt (Republic of Dagestan) in support of Palestine, but were dispersed by the police. The government has denied dispersing or detaining the protesters.",0,crowd size=several tens,1698180621,0,3_environmental,0.9944930404710702,True,environmental,0,0,2023-10-20,10
RUS10718,16 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Mari El,Yoshkar-Ola,,Yoshkar-Ola,56.6369,47.8711,1,7x7,National,"On 16 July 2023, around 350 protested in Yoshkar-Ola against the construction of high-rise buildings on the site of private houses in their neighborhood.",0,crowd size=around 350,1690294195,0,3_environmental,0.8927941482177641,True,environmental,0,0,2023-07-16,7
RUS12483,28 October 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Karachay-Cherkessia,Cherkesskiy,,Cherkessk,44.2233,42.0578,1,Activatica; ITAR-TASS,Other-National,"On 28 October 2023, 500 people protested in front of the regional administration's building in Cherkessk (Cherkesskiy, Republic of Karachay-Cherkessia) demanding that the administrators not let any Israeli refugees into the region and deport all Jewish people currently living in the region. They also demanded that the regional government organize a fundraiser to support Palestinians. 34 of the protesters were detained by the police.",0,crowd size=500,1699385321,0,1_cultural,0.5923631616446537,True,cultural,0,0,2023-10-28,10
RUS10146,04 June 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),FBK: Anti-Corruption Foundation,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Krasnodar,Krasnodar,,Krasnodar,45.0448,38.976,1,RFE/RL,International,"On 4 June 2023, 4 activists staged pickets at different locations in Krasnodar in support of the Russian opposition politician Navalny. Navalny's Anti-Corruption Foundation earlier called on his supporters to take to the streets and show their support in different cities across the world. Police arrested all protesters.",0,crowd size=4,1686674856,0,1_cultural,0.6766742272801052,True,cultural,0,0,2023-06-04,6
RUS9371,23 January 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,AMIC; MBK Media,Subnational-National,"On 23 January 2023, LDPR activists staged organized pickets in Barnaul against poor quality snow removal.",0,crowd size=no report,1675191965,0,3_environmental,0.9925092112998858,True,environmental,0,0,2023-01-23,1
RUS11052,12 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,RFE/RL,International,"On 12 August 2023, protesters blocked a road in Makhachkala, demanding to restore the disrupted electricity supply.",0,crowd size=no report,1693927398,0,3_environmental,0.9908635526934976,True,environmental,0,0,2023-08-12,8
RUS11337,29 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tomsk,Tomsk,,Tomsk,56.4977,84.9744,1,KPRF,Other,"On 29 August 2023, a group of people gathered in Tomsk to protest against the growth of housing and communal services tariffs in the region.",0,crowd size=no report,1693927398,0,6_social,0.9913006344085256,True,social,0,0,2023-08-29,8
RUS10694,15 July 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kaliningrad,Kaliningrad,,Kaliningrad,54.7065,20.511,1,Activatica,Other,"On 15 July 2023, animal rights activists staged pickets in Kaliningrad against the use of animals in circuses.",0,crowd size=no report,1690294195,0,1_cultural,0.9914239743592942,True,cultural,0,0,2023-07-15,7
RUS12583,29 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tomsk,Tomsk,,Tomsk,56.4977,84.9744,1,Activatica,Other,"On 29 October 2023, people took part in the 'Returning the Names' ceremony in Tomsk (Tomsk) to mark the Day of Remembrance of the Victims of Political Repressions and read out the names of regional victims of Soviet repressions. This year, local authorities in all regions forbade people taking part in the ceremony from actually reading out the names.",0,crowd size=no report,1699385322,0,1_cultural,0.9973824807290964,True,cultural,0,0,2023-10-29,10
RUS9700,06 April 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Buynakskiy,,Chirkey,42.9613,46.9786,1,Argumenty I Fakty; Caucasian Knot,National,"On 6 April 2023, around 150 people protested in Chirkey against fish farming in the Chirkey reservoir.",0,crowd size=around 150,1681311958,0,3_environmental,0.8663356438780268,True,environmental,0,0,2023-04-06,4
RUS9357,16 January 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Oryol,Oryol,,Oryol,52.9624,36.1021,1,Moskovskij Komsomolets,National,"On 16 January 2023, around 300 people gathered in Oryol to participate in a demonstration in support of the Russian military invasion of Ukraine.",0,crowd size=around 300,1680633875,0,7_war,0.992187053688151,True,war,0,0,2023-01-16,1
RUS9896,23 May 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),NOD: National Liberation Movement,6,,,0,60,,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,Izvestia,National,"On 23 May 2023, several dozen NOD activists staged a protest in front of the embassy of Norway in Moscow against the Norway's support to Ukraine and the expulsion of diplomats.",0,crowd size=several dozen,1685470244,1,1_cultural,0.7956361575079947,True,cultural,0,0,2023-05-23,5
RUS9441,05 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,News.ru,National,"On 5 February 2023, people staged a protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. This week, he was sentenced to 22 years in prison.",0,crowd size=no report,1676403729,0,5_political,0.9944478752388012,True,political,0,0,2023-02-05,2
RUS11388,03 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 3 September 2023, people picketed in support of the imprisoned ex-governor Sergey Furgal in Khabarovsk.",0,crowd size=no report,1694528987,0,5_political,0.9901787444543432,True,political,0,0,2023-09-03,9
RUS12674,07 November 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Vasileostrovskiy,,St. Petersburg - Vasileostrovsky,59.9441,30.2407,1,Activatica,Other,"On 7 November 2023, people protested in front of the Schroeder's House in St. Petersburg - Vasileostrovsky (Vasileostrovskiy, Saint Petersburg) demanding that the authorities force the construction company that bought the House to properly restore it instead of gutting it for construction.",0,crowd size=no report,1699988479,0,3_environmental,0.4770025151273962,True,environmental,0,0,2023-11-07,11
RUS9519,24 February 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Samara,Samara,,Samara,53.2001,50.15,1,Activatica,Other,"On 24 February 2023, on the one-year anniversary of the Russian military invasion of Ukraine, 3 activists staged a picket in Samara against the war and in memory of the victims. Police intervened, arresting everyone.",0,crowd size=3,1680633890,0,7_war,0.9947764517399252,True,war,0,0,2023-02-24,2
RUS9846,04 May 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Baymakskiy,,Ishmurzino,52.4446,58.1682,1,EcoProtest,National,"On 4 May 2023, people protested in Ishmurzino against the plans of Eurasian Mining Company to begin exploration works in the area.",0,crowd size=no report,1684857976,0,2_economic,0.7221668452301793,True,economic,0,0,2023-05-04,5
RUS12475,27 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kaliningrad,Kaliningrad,,Kaliningrad,54.7065,20.511,1,Activatica,Other,"On 27 October 2023, activists protested in Kaliningrad (Kaliningrad) against animal cruelty within a circus that travels to the region.",0,crowd size=no report,1698774975,0,3_environmental,0.4968994593510757,True,environmental,0,0,2023-10-27,10
RUS9489,15 February 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ivanovo,Ivanovo,,Ivanovo,56.9972,40.9714,1,Activatica,Other,"On 15 February 2023, residents blocked a street in Ivanovo, protesting against unremoved snow. They say that the street has not been cleaned since the beginning of winter, and cars and strollers with children get stuck on it.",0,crowd size=no report,1677001538,0,3_environmental,0.7192189289092956,True,environmental,0,0,2023-02-15,2
RUS12037,29 September 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,Activatica,Other,"On 29 September 2023, activists protested in Yekaterinburg (Ekaterinburg, Sverdlovsk) against the construction of a hotel on an 18th century historical site. They were dispersed by the police.",0,crowd size=no report,1696959098,0,1_cultural,0.6881300331209425,True,cultural,0,0,2023-09-29,9
RUS11334,28 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow Oblast,Serpukhov,,Obolensk,54.9805,37.2324,1,Activatica,Other,"On 28 August 2023, residents of the Obolensk in the Moscow Region gathered and demanded from the Governor of their district to return bus routes to Moscow that were reduced from four times an day to two times a day.",0,crowd size=no report,1693927398,0,3_environmental,0.7968943006730164,True,environmental,0,0,2023-08-28,8
RUS11928,29 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Activatica,Other,"On 29 September 2023, Left Front activists participated in a series of single-person protests in front of the Investigative Committee's and Prosecutor General's offices in Moscow - Central (Tsentralnyy, Moscow) in support of political prisoners. They demanded that the government stop persecuting representatives of 'left-leaning and patriotic opposition.'",0,crowd size=no report,1696369114,0,1_cultural,0.641091720173583,True,cultural,0,0,2023-09-29,9
RUS10267,09 June 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Berdsk,,Berdsk,54.7706,83.0871,1,Argumenty I Fakty,National,"On 9 June 2023, people protested in Berdsk due to the lack of sidewalks in their neighborhood.",0,crowd size=no report,1686674856,0,3_environmental,0.9882912449944962,True,environmental,0,0,2023-06-09,6
RUS12161,01 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Mari El,Yoshkar-Ola,,Yoshkar-Ola,56.6369,47.8711,1,Activatica,Other,"On 1 October 2023, people protested in Yoshkar-Ola (Republic of Mari El) against the deforestation of a local pine grove for the construction of a hotel",0,crowd size=no report,1696959098,0,3_environmental,0.4974117888709116,True,environmental,0,0,2023-10-01,10
RUS10879,30 July 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,Activatica; OVD Info,Other-National,"On 30 July 2023, 3 activists staged pickets in the center of Moscow, protesting against the arrest of a prominent sociologist on terrorism charges. Police arrested the protesters.",0,crowd size=3,1691503822,0,5_political,0.9168624144023,True,political,0,0,2023-07-30,7
RUS11061,13 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kumtorkalinskiy,,Kumtorkala,43.0025,47.2469,2,Activatica,Other,"On 13 August 2023, around 200 protesters blocked a road on Makhachakala in the Kumtorkalinskiy district, demanding the authorities solve the problem of prolonged disruptions of water and electricity. (coded to Kumtorkala)",0,crowd size=around 200,1693927398,0,3_environmental,0.9951369900818288,True,environmental,0,0,2023-08-13,8
RUS11283,12 August 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Zabaykalskiy,Chita,,Chita,52.0317,113.5009,1,KPRF,Other,"On 12 August 2023, KPRF activists organised a car rally in Chita against rising fuel prices.",0,crowd size=no report,1693927398,0,2_economic,0.9915896942890834,True,economic,0,0,2023-08-12,8
RUS11391,08 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow,Zelenogradskiy,,Moscow - Zeleogradsky,55.9856,37.184,1,Activatica,Other,"On 8 September 2023, local residents of Zelenogradskiy gathered near the prefecture of the Moscow - Zeleogradsky district to demand from the officials not to cut down the grove of the KROST plant. According to the activists, the authorities of the Moscow region handed over the green area directly under the windows of residential buildings and schools free of charge to a large developer - the KROST concern",0,crowd size=no report,1694528987,0,3_environmental,0.6557862429364056,True,environmental,0,0,2023-09-08,9
RUS11931,24 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tula,Novomoskovsk,,Novomoskovsk,54.0375,38.2727,1,Activatica,Other,"On 24 September 2023, people protested in Novomoskovsk (Tula) against the closure of the radiology department of the local oncology clinic. The protesters argued that the closure of the department has forced cancer patients to travel to Tula for treatment where the wait times are twice as long as in Novomoskovsk.",0,crowd size=no report,1696369114,0,3_environmental,0.8305996196381435,True,environmental,0,0,2023-09-24,9
RUS11629,15 September 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Health Workers (Russia),6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Activatica,Other,"On 15 September 2023, healthcare workers protested in Novosibirsk (Novosibisk) demanding that the region raise their salaries, which have fallen significantly after Russia cancelled its Covid bonuses for healthcare workers.",0,crowd size=no report,1695751327,0,2_economic,0.6442304161945842,True,economic,0,0,2023-09-15,9
RUS9750,20 April 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front,6,,,0,60,,643,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,KPRF,Other,"On 20 April 2023, around 50 KPRF, Left Front and other left activists protested in Penza against rising prices and utility tariffs.",0,crowd size=around 50,1683052550,0,2_economic,0.9929794028510536,True,economic,0,0,2023-04-20,4
RUS12585,30 October 2023,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Activatica,Other,"On 30 October 2023, around 50 people protested in Novosibirsk (Novosibirsk) in support of current Russian political prisoners and to commemorate the victims of Soviet repressions.",0,crowd size=around 50,1699385322,0,1_cultural,0.9938562516863872,True,cultural,0,0,2023-10-30,10
RUS12121,04 October 2023,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Zapadnyy,,Moscow - Western,55.7069,37.4502,1,Activatica; OVD Info,Other-National,"On 4 October 2023, people protested in Dorogomilovo district in Moscow - Western (Zapadnyy, Moscow) against the construction of townhouses that would see a local kindergarten demolished. The police detained 3 of the protesters.",0,crowd size=no report,1696959098,0,3_environmental,0.5601522168224184,True,environmental,0,0,2023-10-04,10
