Unnamed: 0,event_id_cnty,event_date,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,unauthorized,authorized,topic_manual,war_related,pro_regime,mention_of_authorisation,authorisation__notes,year,pred_labels,month_year,org_indicator,date,post_invasion,police_violence,election_month,federal_subject,reg_code,region_name_ru,feddis_name_en,feddis_name_ru,feddis_code
15,RUS12584,2023-10-29,2,Political violence,Riots,Mob violence,Rioters (Russia),,5,Civilians (Russia),,7,57,Civilian targeting,643,Europe,Russia,Moscow,Yugo-Vostochnyy,NA,Moscow - South-Eastern,55.6956,37.752,1,SOVA,National,"Around 29 October 2023 (as reported), an unidentified group of four men attacked a man on Prud-Klyuchiki street in Moscow - South-Eastern (Yugo-Vostochnyy, Moscow) because he looked like someone 'from the Caucasus.' They sprayed pepper spray onto him and shot twice from a flare gun into his face.",0,crowd size=four,1699385322,0,0,0,,NA,NA,NA,,2023,social,2023-10,,2023-10-29,1,0,0,The City of Moscow,18,Москва ,central,Центральный федеральный округ,1
208,RUS10126,2023-06-02,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,,NA,Moscow,55.7522,37.6156,1,Activatica,Other,"On 2 June 2023, activists staged a protest action in the Bitsevsky Forest in Moscow, trying to stop construction works there. Police arrested 3 protesters.",0,crowd size=no report,1686065982,0,0,0,environmental,NA,NA,NA,,2023,environmental,2023-06,,2023-06-02,1,1,0,The City of Moscow,18,Москва ,central,Центральный федеральный округ,1
1318,RUS7771,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,NA,Yekaterinburg,56.8519,60.6122,1,OVD Info; Activatica,Other-National,"On 6 March 2022, approximately 300 protesters gathered in Yekaterinburg to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 137 of its participants.",0,crowd size=approximately 300,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Sverdlovsk region,58,Свердловская область,ural,Уральский федеральный округ,5
1389,RUS7679,2022-03-02,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Chelyabinsk,Chelyabinskiy,NA,Chelyabinsk,55.154,61.4292,1,OVD Info,National,"On 2 March 2022, protesters gathered at various locations in Chelyabinsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 16 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-02,1,1,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
1508,RUS7577,2022-02-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Buryatia,Ulan-Ude,NA,Ulan-Ude,51.8272,107.6063,1,OVD Info,National,"On 24 February 2022, protesters gathered in Ulan-Ude to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day. Police intervened in the event, detaining at least one participant, who was broadcasting the event online.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,1,0,Republic of Buryatia,64,Республика Бурятия,siberian,Сибирский федеральный округ,6
1528,RUS7588,2022-02-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Tyumen,Tyumen,NA,Tyumen,57.1522,65.5272,1,Znak,National,"On 24 February 2022, protesters gathered in Tyumen to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day. Police intervened in the demonstration, detaining approximately 30 participants.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,1,0,Tyumen region,59,Тюменская область,ural,Уральский федеральный округ,5
1379,RUS7698,2022-03-03,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Novosibirsk,Novosibirsk,NA,Novosibirsk,55.0415,82.9346,1,RFE/RL; OVD Info,National-International,"On 3 March 2022, protesters gathered at various locations in Novosibirsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 21 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-03,1,1,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
1310,RUS7788,2022-03-08,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Tomsk,Tomsk,NA,Tomsk,56.4977,84.9744,1,OVD Info,National,"On 8 March 2022, protesters gathered in Tomsk to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 7 of its participants.",0,crowd size=no report,1680633824,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-08,1,1,0,Tomsk region,73,Томская область ,siberian,Сибирский федеральный округ,6
43,RUS12326,2023-10-14,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,NA,St. Petersburg - Admiralteysky,59.9123,30.2963,1,Activatica,Other,"On 14 October 2023, activists protested in St. Petersburg - Admiralteysky (Admiralteyskiy, Saint Petersburg) against the demolition of Ustinov house - an early 20th century building that is supposed to be protected from demolition according to law, but is being destroyed to make way for a multi-story apartment building on the street.",0,crowd size=no report,1698180621,0,0,0,,NA,NA,NA,,2023,cultural,2023-10,,2023-10-14,1,0,0,The City of Saint-Petersburg,29,Санкт-Петербург,north_west,Северо-Западный федеральный округ ,2
174,RUS10631,2023-07-10,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ulyanovsk,Ulyanovsk,NA,Ulyanovsk,54.3282,48.3866,1,Activatica,Other,"On 10 July 2023, people protested in Ulyanovsk against the opening of a correctional facility in their neighborhood.",0,crowd size=no report,1689699423,0,0,0,,NA,NA,NA,,2023,social,2023-07,,2023-07-10,1,0,0,Ulyanovsk region,56,Ульяновская область,volga,Приволжский федеральный округ,4
1516,RUS7591,2022-02-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Vladimir,Vladimir,NA,Vladimir,56.1365,40.3966,1,OVD Info,National,"On 24 February 2022, protesters gathered in Vladimir to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day. Police intervened in the demonstration, detaining at least 4 of its participants.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,1,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
1457,RUS7647,2022-02-27,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Stavropol,Stavropol,NA,Stavropol,45.0428,41.9734,1,OVD Info,National,"On 27 February 2022, protesters gathered in Stavropol to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 3 of its participants.",0,crowd size=no report,1680633828,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-27,1,1,0,Stavropol territory,39,Ставропольский край,south,Южный федеральный округ,3
1218,RUS7881,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Vladimir,Vladimir,NA,Vladimir,56.1365,40.3966,1,Yandex News,National,"On 18 March 2022, people gathered in Vladimir to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
94,RUS11393,2023-09-07,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Dagestan,Kumtorkalinskiy,NA,Novaya Urada,43.0805,47.1376,1,Activatica,Other,"On 7 September 2023, more than 50 people gathered near Sarykum hotel to protest against construction of a landfill between the Sarykum dune and the village of Novaya Urada. Police detained 8 activists from the protest who were then taken to the Kumtorkalinskiy district police department.",0,crowd size=more than 50,1694528987,0,0,0,environmental,NA,NA,NA,,2023,environmental,2023-09,,2023-09-07,1,1,0,Republic of Daghestan,31,Республика Дагестан ,south,Южный федеральный округ,3
1526,RUS7589,2022-02-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Udmurt Republic,Izhevsk,NA,Izhevsk,56.8498,53.2045,1,RFE/RL,International,"On 24 February 2022, protesters gathered in Izhevsk to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day. Police intervened in the demonstrations, detaining at least 12 participants.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,1,0,Udmurt Republic,47,Удмуртская Республика,volga,Приволжский федеральный округ,4
1350,RUS7734,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Chelyabinsk,Miasskiy,NA,Miass,55.0533,60.0996,1,OVD Info,National,"On 6 March 2022, protesters gathered in Miass to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 4 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
118,RUS11334,2023-08-28,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow Oblast,Serpukhov,NA,Obolensk,54.9805,37.2324,1,Activatica,Other,"On 28 August 2023, residents of the Obolensk in the Moscow Region gathered and demanded from the Governor of their district to return bus routes to Moscow that were reduced from four times an day to two times a day.",0,crowd size=no report,1693927398,0,0,0,social,NA,NA,NA,,2023,social,2023-08,,2023-08-28,1,0,0,Moscow region,10,Московская область,central,Центральный федеральный округ,1
1425,RUS7709,2022-02-27,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kirov,Kirov,NA,Kirov,58.5967,49.6601,1,RFE/RL,International,"On 27 February 2022, approximately 15 protesters gathered in Kirov to commemorate the 7th anniversary of the murder of the renowned Russian dissident and opposition politician Boris Nemtsov, and to demand the prosecution of the organizers of his killing.",0,crowd size=about 25,1646768587,0,0,0,political,0,0,0,,2022,political,2022-02,,2022-02-27,1,0,0,Kirov region,49,Кировская область,volga,Приволжский федеральный округ,4
1083,RUS8021,2022-04-07,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Komi,Syktyvkar,NA,Syktyvkar,61.6764,50.8099,1,KomiInform,Subnational,"On 7 April 2022, over 300 people gathered in Syktyvkar to show support for the Russian armed forces that are taking part in the Russian military invasion in Ukraine.",0,crowd size=over 300,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-07,1,0,0,Republic of Komi,20,Республика Коми ,north_west,Северо-Западный федеральный округ ,2
237,RUS9884,2023-05-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Primorskiy,Vladivostokskiy,NA,Vladivostok,43.1211,131.9226,1,Activatica; Deita,Other-National,"On 13 May 2023, parents protested in one of the districts in Vladivostok, demanding the authorities restore former school facilities and open them for new students. Protesters complained about the lack of places in local schools.",0,crowd size=no report,1684857976,0,0,0,,NA,NA,NA,,2023,social,2023-05,,2023-05-13,1,0,0,Primorsky territory,76,Приморский край ,far_east,Дальневосточный федеральный округ,7
1073,RUS7995,2022-04-07,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Amur,Belogorsk,NA,Belogorsk,50.9211,128.4779,1,Amur28.info,Subnational,"On 7 April 2022, over 600 people gathered in Belogorsk to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,crowd size=over 600,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-07,1,0,0,Amur region,78,Амурская область ,far_east,Дальневосточный федеральный округ,7
155,RUS10740,2023-07-22,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,NA,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 22 July 2023, around 15 people protested in Khabarovsk in support of the jailed former governor of the region.",0,crowd size=around 15,1690907553,0,0,0,,NA,NA,NA,,2023,political,2023-07,,2023-07-22,1,0,0,Khabarovsk territory,77,Хабаровский край ,far_east,Дальневосточный федеральный округ,7
1093,RUS8031,2022-04-07,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Yamalo-Nenets,Salekhard,NA,Salekhard,66.53,66.6019,1,Moskovskij Komsomolets,National,"On 7 April 2022, 500 people gathered in Salekhard to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,crowd size=500,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-07,1,0,0,Yamalo-Nenets autonomous,61,Ямало-Ненецкий,ural,Уральский федеральный округ,5
1226,RUS7876,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tver,Tver,NA,Tver,56.8605,35.876,1,Yandex News,National,"On 18 March 2022, 5 thousand people gathered in Tver to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=5000,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Tver region,15,Тверская область ,central,Центральный федеральный округ,1
1374,RUS7707,2022-03-04,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,,NA,Moscow,55.7522,37.6156,1,OVD Info,National,"On 4 March 2022, protesters gathered at various locations in Moscow to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 46 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-04,1,1,0,The City of Moscow,18,Москва ,central,Центральный федеральный округ,1
1107,RUS8028,2022-04-07,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ulyanovsk,Ulyanovsk,NA,Ulyanovsk,54.3282,48.3866,1,Ulyanovskaya Pravda,Subnational,"On 7 April 2022, 350 people gathered in Ulyanovsk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,crowd size=350,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-07,1,0,0,Ulyanovsk region,56,Ульяновская область,volga,Приволжский федеральный округ,4
681,RUS8639,2022-08-08,2,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Vladimir,Suzdalskiy,NA,Bogolyubovo,56.1938,40.529,2,Tomiks 33,Subnational,"Around 8 August 2022 (as reported), residents in villages near Bogolyubovo protested against the construction of a highway through one of the villages.",0,crowd size=no report,1660674710,0,0,0,environmental,NA,NA,NA,,2022,environmental,2022-08,,2022-08-08,1,0,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
1210,RUS7873,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Krasnodar,Sochi,NA,Sochi,43.5992,39.7257,1,Yandex News,National,"On 18 March 2022, residents of Sochi participated in a motor rally to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Krasnodar territory,38,Краснодарский край,south,Южный федеральный округ,3
1213,RUS7855,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kurgan,Kurgan,NA,Kurgan,55.45,65.3333,1,Yandex News,National,"On 18 March 2022, people gathered in Kurgan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Kurgan region,57,Курганская область,ural,Уральский федеральный округ,5
235,RUS9882,2023-05-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Lipetsk,Lipetsk,NA,Lozy,52.4326,39.2004,1,Activatica,Other,"On 13 May 2023, people staged pickets in Lozy against the construction of a landfill close to their homes.",0,crowd size=no report,1684857976,0,0,0,,NA,NA,NA,,2023,environmental,2023-05,,2023-05-13,1,0,0,Lipetsk region,9,Липецкая область ,central,Центральный федеральный округ,1
290,RUS9593,2023-03-10,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kumtorkalinskiy,NA,Novaya Urada,43.0805,47.1376,1,Moskovskij Komsomolets,National,"On 10 March 2023, residents protested in Novaya Urada against the construction of a landfill close to their homes.",0,crowd size=no report,1679425920,0,0,0,,NA,NA,NA,,2023,environmental,2023-03,,2023-03-10,1,0,0,Republic of Daghestan,31,Республика Дагестан ,south,Южный федеральный округ,3
1263,RUS7801,2022-03-13,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Tatarstan,Kazan,NA,Kazan,55.7887,49.1221,1,OVD Info; Activatica,Other-National,"On 13 March 2022, protesters gathered in Kazan to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 20 participant.",0,crowd size=no report,1680633823,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-13,1,1,0,Republic of Tatarstan,46,Республика Татарстан,volga,Приволжский федеральный округ,4
266,RUS9680,2023-04-03,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Krasnodar,Abinskiy,NA,Abinsk,44.8701,38.1632,2,Caucasian Knot,Subnational,"On 3 April 2023, around a dozen people protested in the Abinskiy district against the planned construction of a landfill in the area, due to environmental concerns. (coded to Abinsk)",0,crowd size=around a dozen,1681311958,0,0,0,,NA,NA,NA,,2023,environmental,2023-04,,2023-04-03,1,0,0,Krasnodar territory,38,Краснодарский край,south,Южный федеральный округ,3
847,RUS8344,2022-05-25,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,NA,St. Petersburg,59.931,30.3049,1,Megapolis Online,Subnational,"On 25 May 2022, residents gathered in St. Petersburg, protesting against the construction of alluvial territories in the northern part of Vasilyevsky Island.",0,crowd size=no report,1654008408,0,0,0,environmental,0,0,0,,2022,environmental,2022-05,,2022-05-25,1,0,0,The City of Saint-Petersburg,29,Санкт-Петербург,north_west,Северо-Западный федеральный округ ,2
75,RUS11632,2023-09-16,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Chelyabinsk,Sosnovskiy,NA,Kremenkul,55.1863,61.1544,1,Activatica,Other,"On 16 September 2023, around 30 people protested in Kremenkul (Sosnovskiy, Chelyabinsk) against a vegetable market in their village. They believe that the migrants working at the market are breaking the law.",0,crowd size=around 30,1695751327,0,0,0,,NA,NA,NA,,2023,economic,2023-09,,2023-09-16,1,0,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
415,RUS9151,2022-11-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tambov,Tambov,NA,Tambov,52.7317,41.4433,1,Moskovskij Komsomolets,National,"On 13 November 2022, people gathered in Tambov to participate in a rally in support of the Russian military invasion of Ukraine.",0,crowd size=no report,1680633862,0,0,0,war (pro),NA,NA,NA,,2022,war_pro,2022-11,,2022-11-13,1,0,0,Tambov region,14,Тамбовская область,central,Центральный федеральный округ,1
805,RUS8423,2022-06-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,NA,Yekaterinburg,56.8519,60.6122,1,Ura.ru,Subnational,"On 13 June 2022, around 40-50 residents gathered in a park in Yekaterinburg, protesting against the ongoing road construction.",0,crowd size=around 40-50,1673385351,0,0,0,environmental,0,0,0,,2022,environmental,2022-06,,2022-06-13,1,0,0,Sverdlovsk region,58,Свердловская область,ural,Уральский федеральный округ,5
152,RUS10779,2023-07-23,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Buryatia,Ulan-Ude,NA,Ulan-Ude,51.8272,107.6063,1,Activatica; RFE/RL,Other-International,"On 23 July 2023, residents protested in Ulan-Ude against the construction of a penitentiary center in their neighborhood.",0,crowd size=no report,1690907553,0,0,0,social,NA,NA,NA,,2023,social,2023-07,,2023-07-23,1,0,0,Republic of Buryatia,64,Республика Бурятия,siberian,Сибирский федеральный округ,6
76,RUS11636,2023-09-16,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tyumen,Tyumen,NA,Tyumen,57.1522,65.5272,1,Dosh Magazine,National,"On 16 September 2023, a group of men protested next to the Armenian Union building in Tyumen (Tyumen). They wore face coverings and chanted anti-migration xenophobic slogans and slurs.",0,crowd size=no report,1695751327,0,0,0,,NA,NA,NA,,2023,social,2023-09,,2023-09-16,1,0,0,Tyumen region,59,Тюменская область,ural,Уральский федеральный округ,5
1232,RUS7887,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Mari El,Yoshkar-Ola,NA,Yoshkar-Ola,56.6369,47.8711,1,Yandex News,National,"On 18 March 2022, people gathered in Yoshkar-Ola to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Republic of Mariy El,44,Республика Марий Эл,volga,Приволжский федеральный округ,4
1244,RUS7884,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Vologda,Vologda,NA,Vologda,59.2187,39.8886,1,Yandex News,National,"On 18 March 2022, residents of Vologda participated in a motor rally in Vologda to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Vologda region,23,Вологодская область,north_west,Северо-Западный федеральный округ ,2
1308,RUS7785,2022-03-08,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Primorskiy,Vladivostokskiy,NA,Vladivostok,43.1211,131.9226,1,OVD Info,National,"On 8 March 2022, protesters gathered in Vladivostok to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 8 of its participants.",0,crowd size=no report,1680633824,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-08,1,1,0,Primorsky territory,76,Приморский край ,far_east,Дальневосточный федеральный округ,7
1211,RUS7838,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,NA,Barnaul,53.3606,83.7636,1,Yandex News,National,"On 18 March 2022, people gathered in Barnaul (Altai) to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Altai territory,67,Алтайский край ,siberian,Сибирский федеральный округ,6
1,RUS12715,2023-11-12,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Frunzenskiy,NA,St. Petersburg - Frunzensky,59.8596,30.3908,1,Activatica,Other,"On 12 November 2023, people protested in a park in Kupchino district in St. Petersburg - Frunzensky (Frunzenskiy, Saint Petersburg) against the demolition of the park to make way for an apartment building.",0,crowd size=no report,1700602889,0,0,0,,NA,NA,NA,,2023,environmental,2023-11,,2023-11-12,1,0,0,The City of Saint-Petersburg,29,Санкт-Петербург,north_west,Северо-Западный федеральный округ ,2
1353,RUS7757,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Bashkortostan,Ufa,NA,Ufa,54.7852,56.0456,1,OVD Info,National,"On 6 March 2022, protesters gathered in Ufa to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 46 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Republic of Bashkortastan,43,Республика Башкортостан,volga,Приволжский федеральный округ,4
1330,RUS7764,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Rostov,Taganrog,NA,Taganrog,47.2361,38.8968,1,OVD Info,National,"On 6 March 2022, protesters gathered in Taganrog to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 4 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Rostov region,42,Ростовская область,south,Южный федеральный округ,3
1462,RUS7708,2022-02-26,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,NA,Yekaterinburg,56.8519,60.6122,1,Activatica,Other,"On 26 February 2022, protesters gathered in Yekaterinburg to support the large-scale invasion and war against Ukraine by Russia, which began on 24 February, claiming that the war would bring security to the people of the Ukrainian region of Donbass.",0,crowd size=no report,1680633668,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-02,,2022-02-26,1,0,0,Sverdlovsk region,58,Свердловская область,ural,Уральский федеральный округ,5
281,RUS9632,2023-03-23,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Krasnodar,Krasnoarmeyskiy,NA,Poltavskaya,45.3613,38.2146,1,RFE/RL,International,"On 23 March 2023, over 20 residents blocked a road in Poltavskaya, preventing heavy trucks from transporting garbage to a landfill. The landfill has sparked protests among residents over numerous health and safety violations, as well as environmental concerns.",0,crowd size=over 20,1680026111,0,0,0,,NA,NA,NA,,2023,environmental,2023-03,,2023-03-23,1,0,0,Krasnodar territory,38,Краснодарский край,south,Южный федеральный округ,3
