data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,War-related,Pro-regime,Type,Mention of authorisation,Authorisation- notes
9257957,643,RUS2978,2978,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Nenets,Naryan-Mar,,Naryan-Mar,67.6418,53.0431,1,KPRF,Other,"On 17 August 2019, at least 8 people took part in an authorized protest organized by the KPRF in Naryan-Mar in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=at least 8]",0,1652899828,RUS,,,,,
9257958,643,RUS2979,2979,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front,6,,,0,60,Europe,Russia,Chelyabinsk,Chelyabinskiy,,Chelyabinsk,55.154,61.4292,1,KPRF,Other,"On 17 August 2019, about 100 people took part in an authorized protest organized by the KPRF and the Left Front in Chelyabinsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=about 100]",0,1652899828,RUS,,,,,
9257959,643,RUS2976,2976,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Krasnoyarsk,Krasnoyarsk,,Krasnoyarsk,56.0184,92.8672,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Krasnoyarsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257960,643,RUS2981,2981,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Kursk,Kursk,,Kursk,51.7373,36.1873,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Kursk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257961,643,RUS2993,2993,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Ivanovo,Ivanovo,,Ivanovo,56.9972,40.9714,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Ivanovo in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257962,643,RUS2987,2987,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Jewish Autonomous Oblast,Birobidzhan,,Birobidzhan,48.7818,132.9213,1,KPRF,Other,"On 17 August 2019, several dozen people took part in coordinated one-person protests organized by the KPRF in Birobidzhan in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates, as well as calling upon the authorities to address the poor state of local infrastructure. [size=several dozen]",0,1652899828,RUS,,,,,
9257963,643,RUS2980,2980,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; KR: Communists of Russia; PR: Party of Growth,6,,,0,60,Europe,Russia,Novgorod,Velikiy Novgorod,,Veliky Novgorod,58.5447,31.2857,1,KPRF,Other,"On 17 August 2019, an unspecified number of people took part in an authorized protest organized by the KPRF, Party of Growth, and Communists of Russia in Veliky Novgorod in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=no report]",0,1652899828,RUS,,,,,
9257964,643,RUS2970,2970,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Vologda,Vologda,,Vologda,59.2187,39.8886,1,KPRF,Other,"On 17 August 2019, an unspecified number of people took part in an authorized protest organized by the KPRF in Vologda in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=no report]",0,1652899828,RUS,,,,,
9257965,643,RUS2975,2975,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Tyumen,Tyumen,,Tyumen,57.1522,65.5272,1,KPRF,Other,"On 17 August 2019, about 160 people took part in an authorized protest organized by the KPRF in Tyumen in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=about 160]",0,1652899828,RUS,,,,,
9257966,643,RUS2964,2964,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Oryol,Oryol,,Oryol,52.9624,36.1021,1,KPRF,Other,"On 17 August 2019, at least 26 people took part in a series of one-person protests organized by the KPRF in Oryol in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=at least 26]",0,1652899828,RUS,,,,,
9257967,643,RUS2968,2968,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Yamalo-Nenets,Salekhard,,Salekhard,66.53,66.6019,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Salekhard in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257968,643,RUS2966,2966,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Ulyanovsk,Ulyanovsk,,Ulyanovsk,54.3282,48.3866,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Ulyanovsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257969,643,RUS2969,2969,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Karelia,Petrozavodskiy,,Petrozavodsk,61.7961,34.3493,1,KPRF,Other,"On 17 August 2019, at least 5 people took part in coordinated one-person protests organized by the KPRF in Petrozavodsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=at least 5]",0,1652899828,RUS,,,,,
9257970,643,RUS2986,2986,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,KPRF,Other,"On 17 August 2019, at least 9 people took part in coordinated one-person protests organized by the KPRF in Saratov in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=at least 9]",0,1652899828,RUS,,,,,
9257971,643,RUS2965,2965,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Chuvash,Cheboksary,,Cheboksary,56.1322,47.2519,1,KPRF,Other,"On 17 August 2019, at least 5 people took part in a series of one-person protests organized by the KPRF in Cheboksary in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=at least 5]",0,1652899828,RUS,,,,,
9257972,643,RUS2967,2967,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Zabaykalskiy,Chita,,Chita,52.0317,113.5009,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Chita in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257973,643,RUS2992,2992,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Kirov,Sanchurskiy,,Sanchursk,56.9412,47.2498,1,KPRF,Other,"On 17 August 2019, about 10 people took part in an authorized protest organized by the KPRF in Sanchursk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=about 10]",0,1652899828,RUS,,,,,
9257974,643,RUS2974,2974,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Amur,Blagoveshchensk,,Blagoveshchensk,50.2796,127.5405,1,KPRF,Other,"On 17 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Blagoveshchensk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899828,RUS,,,,,
9257977,643,RUS2985,2985,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Kalmykia,Elista,,Elista,46.3078,44.2558,1,KPRF; Caucasian Knot,Other-Subnational,"On 17 August 2019, about 250 people took part in an authorized protest organized by the KPRF in Elista in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates, as well as calling for the resignation of regional leadership and 'everyone who had a hand in discrediting the elections'. [size=about 250]",0,1652899829,RUS,,,,,
9257979,643,RUS2957,2957,17 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Meduza; Novaya Gazeta; WhiteCounter; MediaZone; RBC; MBK Media,New media-National,"On 17 August 2019, about 4200 people took part in an authorized protest organized by the KPRF in Moscow in solidarity with the protesters who took part or were detained in previous weeks' protests demanding free and fair access to local and regional municipal elections, and calling for the removal of mandatory municipal filters for candidates. [size=about 4200]",0,1652899829,RUS,,,,,
9257980,643,RUS2958,2958,17 August 2019,2019,1,Protests,Protest with intervention,Protesters (Russia),Timeless Protest,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,TV Rain; MBK Media; Novaya Gazeta; MediaZone; Rosbalt; Meduza,National,"On 17 August 2019, about 40 people took part in a series of unauthorized one-person protests organized by Timeless Protest members in Moscow in solidarity with the protesters who took part or were detained in previous weeks' Moscow protests demanding free and fair access to local and regional municipal elections. At least 2 activists were detained by police. [size=about 40]",0,1652899829,RUS,,,,,
9257982,643,RUS2972,2972,17 August 2019,2019,1,Protests,Protest with intervention,Protesters (Russia),Timeless Protest,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Novaya Gazeta; RFE/RL; Meduza; Fontanka; MBK Media,Subnational-National,"On 17 August 2019, at least 12 people were detained by police in Saint Petersburg during an unauthorized series of coordinated one-person protests organized by members of the Timeless Protest movement in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and in support of those accused in the Set movement case. Some of the detained are understood to be random passers-by and not activists. [size=at least 12]",0,1652899829,RUS,,,,,
9257983,643,RUS2956,2956,16 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Chelyabinsk,Chelyabinskiy,,Chelyabinsk,55.154,61.4292,1,KPRF,Other,"On 16 August 2019, several dozen people took part in an authorized protest organized by the KPRF in Chelyabinsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=several dozen]",0,1652899829,RUS,,,,,
9257985,643,RUS2950,2950,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of North Ossetia-Alania,Vladikavkaz,,Vladikavkaz,43.0367,44.6678,1,RFE/RL,International,"On 15 August 2019, 5 KPRF activists took part in coordinated one-person protests in Vladikavkaz urging people to vote against United Russia in the upcoming municipal elections. [size=5]",0,1652899829,RUS,,,,,
9257986,643,RUS2951,2951,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,RFE/RL,International,"On 15 August 2019, more than 100 people took part in a protest in Novosibirsk calling for harsher animal cruelty laws. [size=more than 100]",0,1652899829,RUS,,,,,
9257987,643,RUS2953,2953,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party,6,,,0,60,Europe,Russia,Republic of Tatarstan,Kazan,,Kazan,55.7887,49.1221,1,RFE/RL,International,"On 15 August 2019, at least 3 YABLOKO activists took part in coordinated one-person protests in Kazan against the policies of the ruling United Russia party. [size=at least 3]",0,1652899829,RUS,,,,,
9257988,643,RUS2954,2954,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,Tayga.Info; MBK Media,National,"On 15 August 2019, between 300 and 500 people took part in an authorized protest organized by the KPRF in Irkutsk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=300-500]",0,1652899829,RUS,,,,,
9257989,643,RUS2952,2952,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,KPRF,Other,"On 15 August 2019, about 10 KPRF activists took part in an authorized protest in Saratov against the construction of a new hazardous waste recycling plant in the region. [size=about 10]",0,1652899829,RUS,,,,,
9257991,643,RUS2955,2955,15 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,KPRF; Rosbalt,Other-National,"On 15 August 2019, about 300 people took part in an authorized protest organized by the KPRF in Saint Petersburg in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=about 300]",0,1652899829,RUS,,,,,
9258023,643,RUS2948,2948,13 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Republic of Bashkortostan,Ufa,,Ufa,54.7852,56.0456,1,Media Korset,National,"On 13 August 2019, 20 cheated housing interest holders took part in coordinated one-person protests in Ufa demanding the authorities assist them with securing the construction of their housing. [size=20]",0,1652899829,RUS,,,,,
9258045,643,RUS2949,2949,13 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Vladimir,Vladimir,,Vladimir,56.1365,40.3966,1,GTRK Vladimir,Subnational,"On 13 August 2019, about 300 people took part in an authorized protest in Vladimir against the plans to 'reorganize' the local healthcare system which, the protesters argue, would negatively affect the services provided by the local hospital. [size=about 300]",0,1652899829,RUS,,,,,
9258056,643,RUS2946,2946,12 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),LPR: Libertarian Party of Russia,6,,,0,60,Europe,Russia,Primorskiy,Vladivostokskiy,,Vladivostok,43.1211,131.9226,1,RFE/RL,International,"On 12 August 2019, 3 LPR activists took part in coordinated one-person protests in Vladivostok in support of the activists detained during the Moscow protests, and demanding an investigation into the actions of the law enforcement. [size=3]",0,1652899829,RUS,,,,,
9258057,643,RUS2947,2947,12 August 2019,2019,1,Protests,Protest with intervention,Protesters (Russia),LGBT (Russia),6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 12 August 2019, police detained 7 LGBT activists taking part in an unauthorized protest against homophobia in Volgograd. [size=7]",0,1652899829,RUS,,,,,
7235772,643,RUS2945,2945,11 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party; KPRF: Communist Party of the Russian Federation; LF: Left Front; RF: Russia of the Future; Navalny HQ; OR: The Other Russia; Open Russia,6,,,0,60,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 11 August 2019, about 100 people took part in an authorized protest organized by YABLOKO and attended by members of numberous other opposition movements and parties in Volgograd, including KPRF, Left Front, Russia of the Future and Navalny HQ, The Other Russia and Open Russia, in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=about 100]",0,1618568522,RUS,,,,,
9258084,643,RUS2942,2942,11 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Samara,Tolyatti,,Tolyatti,53.5303,49.3461,1,RFE/RL,International,"On 11 August 2019, more than 350 people took part in an authorized protest in Tolyatti demanding that the regional authorities do more to address the region's dire ecological situation. [size=more than 350]",0,1652899829,RUS,,,,,
9258085,643,RUS2943,2943,11 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),PARNAS: People's Freedom Party; KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Altai,Gorno-Altaysk,,Gorno-Altaysk,51.9561,85.955,1,Kommersant,National,"On 11 August 2019, more than 60 people took part in an authorized protest organized by the KPRF and PARNAS in Gorno-Altaysk in solidarity with the Moscow protesters demanding free and fair access to local and regional municipal elections and the removal of mandatory municipal filters for candidates. [size=more than 60]",0,1652899829,RUS,,,,,
9258088,643,RUS2944,2944,11 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Buryatia,Ulan-Ude,,Ulan-Ude,51.8272,107.6063,1,KPRF; Moskovskij Komsomolets,Other-National,"On 11 August 2019, an unspecified number of people took part in an authorized protest organized by the KPRF in Ulan-Ude demanding the authorities step up their effort fighting the extensive forest fires raging in Siberia for the last few weeks. [size=no report]",0,1652899829,RUS,,,,,
7235686,643,RUS2902,2902,10 August 2019,2019,1,Protests,Protest with intervention,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Rostov,Rostov-na-Donu,,Rostov-on-Don,47.2213,39.6939,1,OVD Info; Novaya Gazeta; Caucasian Knot; Kommersant; Meduza,National,"On 10 August 2019, at least 13 activists were detained by police in Rostov-on-Don while taking part in an unauthorized protest organized by Alexey Navalny's supporters (Navalny HQ) in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=at least 13]",0,1618568515,RUS,,,,,
7235687,643,RUS2904,2904,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ; LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Republic of Chuvash,Cheboksary,,Cheboksary,56.1322,47.2519,1,PravdaPFO; RFE/RL,National-International,"On 10 August 2019, about 100-200 people took part in an authorized protest organized by local supporters of Alexey Navalny (Navalny HQ) and LDPR in Cheboksary in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 100-200]",0,1618568515,RUS,,,,,
7235688,643,RUS2905,2905,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL; Interfax; Vesti Region,National-International,"On 10 August 2019, about 300-500 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Khabarovsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 300-500]",0,1618568515,RUS,,,,,
7235689,643,RUS2909,2909,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ; LF: Left Front; Yabloko: Russian United Democratic Party; PARNAS: People's Freedom Party; Timeless Protest,6,,,0,60,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,Znak; Activatica,Other-National,"On 10 August 2019, about 300-1000 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Yekaterinburg, with members of Yabloko, LF, PARNAS, and the Timeless Protest, in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 300-1000]",0,1618568516,RUS,,,,,
7235690,643,RUS2910,2910,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Tyumen,Tyumen,,Tyumen,57.1522,65.5272,1,Znak; Activatica,Other-National,"On 10 August 2019, more than 100 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Tyumen in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=more than 100]",0,1618568516,RUS,,,,,
7235691,643,RUS2911,2911,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Udmurt Republic,Izhevsk,,Izhevsk,56.8498,53.2045,1,Udm-Info; RFE/RL,Subnational-International,"On 10 August 2019, about 250 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Izhevsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 250]",0,1618568516,RUS,,,,,
7235692,643,RUS2913,2913,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Krasnodar,Krasnodar,,Krasnodar,45.0448,38.976,1,Activatica; Yuga.ru; RBC,Other-National,"On 10 August 2019, about 100 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Krasnodar in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 100]",0,1618568517,RUS,,,,,
7235693,643,RUS2919,2919,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,Activatica; Nashe Versya,Other-National,"On 10 August 2019, about 200 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Saratov in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 200]",0,1618568518,RUS,,,,,
7235694,643,RUS2920,2920,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Voronezh,Voronezh,,Voronezh,51.672,39.1843,1,7x7; Activatica,Other-National,"On 10 August 2019, between 60 and 200 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Voronezh in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=60-200]",0,1618568518,RUS,,,,,
7235695,643,RUS2921,2921,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,Activatica; 7x7,Other-National,"On 10 August 2019, between 50 and 100 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Penza in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=50-100]",0,1618568518,RUS,,,,,
7235696,643,RUS2922,2922,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ; LPR: Libertarian Party of Russia,6,,,0,60,Europe,Russia,Samara,Samara,,Samara,53.2001,50.15,1,Activatica; RFE/RL,Other-International,"On 10 August 2019, between 200 and 300 people took part in an authorized protest co-organized by Alexey Navalny's supporters (Navalny HQ) and the Libertarian Party in Samara in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=200-300]",0,1618568518,RUS,,,,,
7235697,643,RUS2927,2927,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Arkhangelsk,Arkhangelsk,,Arkhangelsk,64.5401,40.5433,1,29.ru; 7x7,Subnational-National,"On 10 August 2019, between 50 and 70 people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Arkhangelsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=50-70]",0,1618568519,RUS,,,,,
7235698,643,RUS2930,2930,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Tayga.Info; RFE/RL,Subnational-International,"On 10 August 2019, over 200 people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Novosibirsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=over 200]",0,1618568520,RUS,,,,,
7235699,643,RUS2931,2931,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Omsk,Omsk,,Omsk,55,73.4,1,RFE/RL; Tayga.Info,National-International,"On 10 August 2019, over 200 people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Omsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=over 200]",0,1618568520,RUS,,,,,
7235700,643,RUS2932,2932,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,RFE/RL; Tayga.Info,National-International,"On 10 August 2019, over 100 people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Irkutsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=over 100]",0,1618568520,RUS,,,,,
7235701,643,RUS2933,2933,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Krasnoyarsk,Krasnoyarsk,,Krasnoyarsk,56.0184,92.8672,1,RFE/RL; Tayga.Info,National-International,"On 10 August 2019, between 10 and 15 people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Krasnoyarsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=10-15]",0,1618568520,RUS,,,,,
7235702,643,RUS2936,2936,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Tomsk,Tomsk,,Tomsk,56.4977,84.9744,1,RFE/RL; Tayga.Info,National-International,"On 10 August 2019, several dozen people took part in a protest organized by Alexey Navalny's supporters (Navalny HQ) in Tomsk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=several dozen]",0,1618568520,RUS,,,,,
7235756,643,RUS2917,2917,10 August 2019,2019,1,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ,6,,,0,60,Europe,Russia,Murmansk,Murmansk,,Murmansk,68.9792,33.0925,1,7x7,National,"On 10 August 2019, about 30 people took part in an authorized protest organized by Alexey Navalny's supporters (Navalny HQ) in Murmansk in solidarity with the Moscow protesters demanding free and fair access to local municipal elections. [size=about 30]",0,1618568517,RUS,,,,,
